generation,reward
17600, 212.0
17610, 210.8
17620, 207.2
17630, 203.9
17640, 207.1
17650, 203.4
17660, 213.7
17670, 214.0
17680, 215.5
17690, 219.9
17700, 216.0
17710, 212.5
17720, 214.3
17730, 218.7
17740, 216.6
17750, 222.3
17760, 220.9
17770, 218.8
17780, 219.6
17790, 220.2
17800, 227.3
17810, 232.9
17820, 235.4
17830, 234.0
17840, 234.6
17850, 229.5
17860, 231.9
17870, 234.6
17880, 231.4
17890, 231.2
17900, 228.3
17910, 226.0
17920, 223.0
17930, 217.9
17940, 217.7
17950, 218.3
17960, 218.2
17970, 219.2
17980, 218.8
17990, 219.3
18000, 218.9
18010, 218.6
18020, 218.8
18030, 223.8
18040, 223.2
18050, 228.9
18060, 226.6
18070, 227.2
18080, 228.7
18090, 229.1
18100, 229.5
18110, 230.3
18120, 227.2
18130, 227.3
18140, 222.7
18150, 222.3
18160, 225.1
18170, 224.4
18180, 224.2
18190, 223.9
18200, 224.6
18210, 224.1
18220, 228.8
18230, 229.3
18240, 233.6
18250, 233.7
18260, 232.1
18270, 228.6
18280, 228.7
18290, 226.2
18300, 226.4
18310, 226.5
18320, 225.8
18330, 225.0
18340, 223.3
18350, 223.4
18360, 224.5
18370, 227.4
18380, 224.7
18390, 225.0
18400, 224.1
18410, 224.9
18420, 221.2
18430, 221.3
18440, 223.9
18450, 221.4
18460, 208.4
18470, 197.8
18480, 200.2
18490, 202.1
18500, 202.6
18510, 201.4
18520, 205.7
18530, 203.9
18540, 203.4
18550, 203.8
18560, 214.9
18570, 221.2
18580, 222.9
18590, 221.6
18600, 223.4
18610, 222.4
18620, 225.0
18630, 221.3
18640, 224.3
18650, 226.8
18660, 227.1
18670, 232.2
18680, 224.2
18690, 227.6
18700, 226.9
18710, 225.3
18720, 212.9
18730, 213.7
18740, 212.0
18750, 205.7
18760, 204.8
18770, 206.0
18780, 215.2
18790, 213.6
18800, 215.2
18810, 216.7
18820, 225.4
18830, 224.4
18840, 216.3
18850, 223.6
18860, 228.5
18870, 225.7
18880, 223.3
18890, 222.3
18900, 221.0
18910, 223.9
18920, 225.2
18930, 233.4
18940, 242.9
18950, 244.3
18960, 244.5
18970, 248.2
18980, 249.1
18990, 251.8
19000, 245.7
19010, 245.9
19020, 243.8
19030, 238.9
19040, 236.4
19050, 234.0
19060, 233.6
19070, 231.7
19080, 230.7
19090, 229.6
19100, 234.3
19110, 233.9
19120, 234.2
19130, 235.3
19140, 235.1
19150, 234.4
19160, 235.8
19170, 236.9
19180, 238.6
19190, 239.7
19200, 238.5
19210, 240.1
19220, 237.2
19230, 240.1
19240, 243.3
19250, 246.0
19260, 243.3
19270, 241.7
19280, 240.6
19290, 240.0
19300, 241.1
19310, 238.3
19320, 242.7
19330, 238.6
19340, 229.9
19350, 226.3
19360, 226.5
19370, 226.7
19380, 226.0
19390, 227.2
19400, 229.7
19410, 226.0
19420, 227.2
19430, 231.0
19440, 239.7
19450, 244.1
19460, 242.1
19470, 237.2
19480, 227.3
19490, 210.2
19500, 193.8
19510, 194.0
19520, 194.3
19530, 194.7
19540, 193.7
19550, 191.4
19560, 189.3
19570, 193.8
19580, 204.6
19590, 217.4
19600, 218.7
19610, 221.6
19620, 220.9
19630, 215.5
19640, 212.3
19650, 212.4
19660, 212.5
19670, 208.7
19680, 204.7
19690, 202.8
19700, 214.3
19710, 214.6
19720, 210.2
19730, 207.9
19740, 209.7
19750, 206.3
19760, 210.0
19770, 213.8
19780, 217.0
19790, 218.1
19800, 219.6
19810, 219.8
19820, 223.5
19830, 229.5
19840, 226.7
19850, 223.8
19860, 223.5
19870, 222.7
19880, 221.6
19890, 224.1
19900, 223.3
19910, 224.6
19920, 224.1
19930, 224.1
19940, 226.8
19950, 232.2
19960, 231.1
19970, 229.0
19980, 229.1
19990, 228.2
20000, 228.9
