generation,reward
7320, -37.3
7330, -41.9
7340, -51.3
7350, -52.0
7360, -53.2
7370, -52.1
7380, -60.2
7390, -54.5
7400, -48.8
7410, -48.6
7420, -49.1
7430, -54.6
7440, -47.5
7450, -29.1
7460, -23.0
7470, -18.1
7480, -6.0
7490, -11.6
7500, -18.7
7510, -18.4
7520, -18.9
7530, -19.5
7540, -25.1
7550, -41.4
7560, -35.8
7570, -39.0
7580, -41.0
7590, -38.1
7600, -33.8
7610, -24.8
7620, -24.1
7630, -27.8
7640, -22.6
7650, -19.5
7660, -25.0
7670, -26.1
7680, -22.6
7690, -29.2
7700, -32.3
7710, -42.7
7720, -40.8
7730, -38.7
7740, -37.4
7750, -33.6
7760, -34.6
7770, -38.5
7780, -46.3
7790, -37.0
7800, -40.0
7810, -37.4
7820, -42.7
7830, -31.5
7840, -37.9
7850, -42.0
7860, -37.1
7870, -27.8
7880, -24.3
7890, -21.8
7900, -8.7
7910, -3.9
7920, -1.6
7930, -9.4
7940, -1.6
7950, 13.3
7960, 17.5
7970, 18.9
7980, 18.5
7990, 21.2
8000, 23.8
8010, 26.3
8020, 35.6
8030, 37.9
8040, 39.8
8050, 28.8
8060, 18.1
8070, 11.6
8080, 19.6
8090, 15.6
8100, 12.6
8110, 13.9
8120, 7.0
8130, 9.4
8140, 15.1
8150, 19.5
8160, 18.4
8170, 24.9
8180, 21.5
8190, 22.2
8200, 16.2
8210, 16.5
8220, 19.3
8230, 12.7
8240, 10.3
8250, 8.2
8260, 8.4
8270, 15.0
8280, 28.1
8290, 29.0
8300, 31.2
8310, 28.9
8320, 31.5
8330, 43.8
8340, 43.0
8350, 38.8
8360, 48.5
8370, 48.6
8380, 32.9
8390, 32.7
8400, 32.3
8410, 41.3
8420, 39.7
8430, 28.1
8440, 30.1
8450, 29.0
8460, 25.5
8470, 18.3
8480, 18.8
8490, 13.4
8500, 7.3
8510, -8.1
8520, -9.3
8530, -11.9
8540, -24.2
8550, -21.7
8560, -27.2
8570, -35.4
8580, -44.1
8590, -52.0
8600, -53.1
8610, -46.6
8620, -53.3
8630, -49.4
8640, -46.8
8650, -45.8
8660, -40.9
8670, -46.8
8680, -33.1
8690, -24.0
8700, -17.6
8710, -24.9
8720, -11.1
8730, -11.4
8740, -6.4
8750, -9.0
8760, -14.4
8770, -1.3
8780, -12.8
8790, -12.9
8800, -20.9
8810, -11.4
8820, -20.2
8830, -25.4
8840, -23.3
8850, -19.5
8860, -19.3
8870, -30.0
8880, -29.7
8890, -38.3
8900, -26.6
8910, -34.8
8920, -38.0
8930, -32.3
8940, -41.0
8950, -36.9
8960, -35.1
8970, -31.8
8980, -29.4
8990, -21.5
9000, -32.4
9010, -34.7
9020, -32.3
9030, -34.0
9040, -30.7
9050, -30.7
9060, -36.1
9070, -36.6
9080, -39.8
9090, -39.9
9100, -38.9
9110, -31.9
9120, -30.3
9130, -21.8
9140, -22.9
9150, -27.3
9160, -17.4
9170, -14.6
9180, -5.8
9190, -3.9
9200, 4.9
9210, -0.8
9220, -5.9
9230, -10.8
9240, -11.4
9250, -7.2
9260, -4.6
9270, 2.1
9280, 2.6
9290, -1.7
9300, -1.7
9310, 3.2
9320, 3.1
9330, 4.8
9340, 10.5
9350, 13.8
9360, 3.2
9370, -6.9
9380, -13.1
9390, -14.7
9400, -21.4
9410, -28.0
9420, -20.2
9430, -24.4
9440, -29.5
9450, -39.6
9460, -27.7
9470, -23.7
9480, -29.5
9490, -30.0
9500, -24.5
9510, -29.9
9520, -31.4
9530, -35.6
9540, -25.6
9550, -22.6
9560, -30.1
9570, -29.6
9580, -28.3
9590, -21.9
9600, -26.4
9610, -28.2
9620, -33.5
9630, -30.1
9640, -43.4
9650, -51.9
9660, -56.6
9670, -65.4
9680, -59.4
9690, -63.0
9700, -69.7
9710, -59.5
9720, -61.1
9730, -63.6
9740, -68.1
9750, -70.7
9760, -70.4
9770, -71.0
9780, -65.4
9790, -70.7
9800, -70.8
9810, -72.9
9820, -72.4
9830, -65.7
9840, -56.3
9850, -62.0
9860, -58.3
9870, -47.6
9880, -56.9
9890, -48.0
9900, -43.4
9910, -46.3
9920, -47.2
9930, -55.1
9940, -61.0
9950, -45.3
9960, -53.6
9970, -55.2
9980, -47.0
9990, -46.1
10000, -47.0
10010, -38.5
10020, -32.3
10030, -28.2
10040, -22.3
10050, -27.0
10060, -5.9
10070, 0.8
10080, -7.4
10090, -11.2
10100, -7.7
10110, -10.0
10120, -22.7
10130, -25.7
10140, -20.6
10150, -22.2
10160, -31.1
10170, -34.6
10180, -30.0
10190, -18.1
10200, -23.1
10210, -31.3
10220, -24.6
10230, -23.9
10240, -30.8
10250, -32.5
10260, -35.0
10270, -42.2
10280, -47.1
10290, -60.1
10300, -59.8
10310, -58.6
10320, -54.7
10330, -55.8
10340, -62.4
10350, -57.8
10360, -54.5
10370, -58.6
10380, -63.3
10390, -61.9
10400, -60.0
10410, -50.2
10420, -52.3
10430, -51.8
10440, -43.1
10450, -43.9
10460, -45.4
10470, -39.8
10480, -34.7
